transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Revenue,month,month name,weekday,weekday name,hour
124497,6/10/2023,7:05:49,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,"R$ 6,00",6,junho,6,sábado,7
124498,6/10/2023,7:06:04,1,8,Hell's Kitchen,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,"R$ 2,50",6,junho,6,sábado,7
124499,6/10/2023,7:06:09,2,8,Hell's Kitchen,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,"R$ 5,10",6,junho,6,sábado,7
124500,6/10/2023,7:06:09,1,8,Hell's Kitchen,3,"14,75",Coffee beans,Espresso Beans,Espresso Roast,"R$ 14,75",6,junho,6,sábado,7
124501,6/10/2023,7:06:34,1,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,"R$ 3,75",6,junho,6,sábado,7
124502,6/10/2023,7:06:34,2,3,Astoria,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,"R$ 1,60",6,junho,6,sábado,7
124503,6/10/2023,7:06:42,2,3,Astoria,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,"R$ 4,40",6,junho,6,sábado,7
124504,6/10/2023,7:06:42,1,3,Astoria,72,"3,25",Bakery,Scone,Ginger Scone,"R$ 3,25",6,junho,6,sábado,7
124505,6/10/2023,7:07:44,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,"R$ 2,00",6,junho,6,sábado,7
124506,6/10/2023,7:07:48,2,5,Lower Manhattan,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,"R$ 6,20",6,junho,6,sábado,7
124507,6/10/2023,7:08:54,1,3,Astoria,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,"R$ 4,75",6,junho,6,sábado,7
124508,6/10/2023,7:09:15,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,"R$ 6,00",6,junho,6,sábado,7
124509,6/10/2023,7:09:32,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,"R$ 3,00",6,junho,6,sábado,7
124510,6/10/2023,7:11:07,2,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,"R$ 7,50",6,junho,6,sábado,7
124511,6/10/2023,7:11:07,1,3,Astoria,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,"R$ 0,80",6,junho,6,sábado,7
124512,6/10/2023,7:11:07,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,"R$ 3,75",6,junho,6,sábado,7
124513,6/10/2023,7:11:07,1,3,Astoria,5,15,Coffee beans,Gourmet Beans,Columbian Medium Roast,"R$ 15,00",6,junho,6,sábado,7
124514,6/10/2023,7:11:40,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,"R$ 3,75",6,junho,6,sábado,7
124515,6/10/2023,7:11:40,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,"R$ 3,75",6,junho,6,sábado,7
124516,6/10/2023,7:12:09,1,3,Astoria,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,"R$ 2,50",6,junho,6,sábado,7
124517,6/10/2023,7:12:33,2,3,Astoria,40,"3,75",Coffee,Barista Espresso,Cappuccino,"R$ 7,50",6,junho,6,sábado,7
124518,6/10/2023,7:12:33,2,3,Astoria,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,"R$ 1,60",6,junho,6,sábado,7
124519,6/10/2023,7:12:50,1,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,"R$ 3,10",6,junho,6,sábado,7
124520,6/10/2023,7:13:39,2,3,Astoria,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,"R$ 5,10",6,junho,6,sábado,7
124521,6/10/2023,7:13:43,2,5,Lower Manhattan,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,"R$ 5,00",6,junho,6,sábado,7
124522,6/10/2023,7:13:52,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,"R$ 3,00",6,junho,6,sábado,7
124523,6/10/2023,7:14:13,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,"R$ 3,00",6,junho,6,sábado,7
124524,6/10/2023,7:14:39,1,8,Hell's Kitchen,71,"3,75",Bakery,Pastry,Chocolate Croissant,"R$ 3,75",6,junho,6,sábado,7
124525,6/10/2023,7:14:39,1,8,Hell's Kitchen,71,"3,75",Bakery,Pastry,Chocolate Croissant,"R$ 3,75",6,junho,6,sábado,7
124526,6/10/2023,7:15:01,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,"R$ 3,00",6,junho,6,sábado,7
124527,6/10/2023,7:15:07,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,"R$ 3,75",6,junho,6,sábado,7
124528,6/10/2023,7:15:22,2,3,Astoria,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,"R$ 7,00",6,junho,6,sábado,7
124529,6/10/2023,7:15:22,1,3,Astoria,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,"R$ 3,50",6,junho,6,sábado,7
124530,6/10/2023,7:16:08,2,3,Astoria,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,"R$ 5,00",6,junho,6,sábado,7
124531,6/10/2023,7:16:18,2,8,Hell's Kitchen,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,"R$ 4,40",6,junho,6,sábado,7
124532,6/10/2023,7:16:22,1,5,Lower Manhattan,39,"4,25",Coffee,Barista Espresso,Latte Rg,"R$ 4,25",6,junho,6,sábado,7
124533,6/10/2023,7:16:22,1,5,Lower Manhattan,84,"0,8",Flavours,Regular syrup,Chocolate syrup,"R$ 0,80",6,junho,6,sábado,7
124534,6/10/2023,7:16:35,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,"R$ 6,00",6,junho,6,sábado,7
124535,6/10/2023,7:16:55,1,5,Lower Manhattan,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,"R$ 3,50",6,junho,6,sábado,7
124536,6/10/2023,7:17:46,2,5,Lower Manhattan,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,"R$ 5,00",6,junho,6,sábado,7
124537,6/10/2023,7:17:46,1,5,Lower Manhattan,1,18,Coffee beans,Organic Beans,Brazilian - Organic,"R$ 18,00",6,junho,6,sábado,7
124538,6/10/2023,7:18:16,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,"R$ 3,00",6,junho,6,sábado,7
124539,6/10/2023,7:18:16,1,3,Astoria,73,"3,75",Bakery,Pastry,Almond Croissant,"R$ 3,75",6,junho,6,sábado,7
124540,6/10/2023,7:18:38,1,8,Hell's Kitchen,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,"R$ 3,50",6,junho,6,sábado,7
124541,6/10/2023,7:20:32,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,"R$ 6,00",6,junho,6,sábado,7
124542,6/10/2023,7:20:32,1,8,Hell's Kitchen,70,"3,25",Bakery,Scone,Cranberry Scone,"R$ 3,25",6,junho,6,sábado,7
124543,6/10/2023,7:20:36,1,8,Hell's Kitchen,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,"R$ 2,50",6,junho,6,sábado,7
124544,6/10/2023,7:20:36,1,8,Hell's Kitchen,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,"R$ 3,25",6,junho,6,sábado,7
124545,6/10/2023,7:20:52,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,"R$ 6,00",6,junho,6,sábado,7
124546,6/10/2023,7:20:52,2,3,Astoria,63,"0,8",Flavours,Regular syrup,Carmel syrup,"R$ 1,60",6,junho,6,sábado,7
124547,6/10/2023,7:20:52,2,8,Hell's Kitchen,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,"R$ 4,90",6,junho,6,sábado,7
124548,6/10/2023,7:21:24,2,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,"R$ 6,20",6,junho,6,sábado,7
124549,6/10/2023,7:21:24,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,"R$ 3,75",6,junho,6,sábado,7
124550,6/10/2023,7:21:24,1,3,Astoria,6,21,Coffee beans,Gourmet Beans,Ethiopia,"R$ 21,00",6,junho,6,sábado,7
124551,6/10/2023,7:23:31,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,"R$ 6,00",6,junho,6,sábado,7
124552,6/10/2023,7:24:02,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,"R$ 2,00",6,junho,6,sábado,7
124553,6/10/2023,7:25:18,2,8,Hell's Kitchen,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,"R$ 4,40",6,junho,6,sábado,7
124554,6/10/2023,7:26:13,1,8,Hell's Kitchen,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,"R$ 2,50",6,junho,6,sábado,7
124555,6/10/2023,7:28:09,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,"R$ 6,00",6,junho,6,sábado,7
124556,6/10/2023,7:28:53,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,"R$ 6,00",6,junho,6,sábado,7
124557,6/10/2023,7:31:02,1,3,Astoria,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,"R$ 2,50",6,junho,6,sábado,7
124558,6/10/2023,7:31:14,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,"R$ 6,00",6,junho,6,sábado,7
124559,6/10/2023,7:31:32,1,5,Lower Manhattan,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,"R$ 3,50",6,junho,6,sábado,7
124560,6/10/2023,7:32:02,2,5,Lower Manhattan,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,"R$ 4,90",6,junho,6,sábado,7
124561,6/10/2023,7:32:13,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,"R$ 6,00",6,junho,6,sábado,7
124562,6/10/2023,7:32:34,1,3,Astoria,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,"R$ 2,20",6,junho,6,sábado,7
124563,6/10/2023,7:32:56,1,3,Astoria,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,"R$ 2,50",6,junho,6,sábado,7
124564,6/10/2023,7:33:50,2,8,Hell's Kitchen,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,"R$ 5,00",6,junho,6,sábado,7
124565,6/10/2023,7:34:08,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,"R$ 6,00",6,junho,6,sábado,7
124566,6/10/2023,7:34:21,1,5,Lower Manhattan,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,"R$ 2,50",6,junho,6,sábado,7
124567,6/10/2023,7:35:02,2,3,Astoria,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,"R$ 8,50",6,junho,6,sábado,7
124568,6/10/2023,7:35:02,1,3,Astoria,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,"R$ 0,80",6,junho,6,sábado,7
124569,6/10/2023,7:35:04,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,"R$ 6,00",6,junho,6,sábado,7
124570,6/10/2023,7:35:04,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,"R$ 6,00",6,junho,6,sábado,7
124571,6/10/2023,7:35:21,1,3,Astoria,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,"R$ 4,75",6,junho,6,sábado,7
124572,6/10/2023,7:35:32,2,8,Hell's Kitchen,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,"R$ 5,00",6,junho,6,sábado,7
124573,6/10/2023,7:35:32,1,8,Hell's Kitchen,75,"3,5",Bakery,Pastry,Croissant,"R$ 3,50",6,junho,6,sábado,7
124574,6/10/2023,7:35:41,1,5,Lower Manhattan,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,"R$ 2,50",6,junho,6,sábado,7
124575,6/10/2023,7:35:41,1,5,Lower Manhattan,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,"R$ 3,25",6,junho,6,sábado,7
124576,6/10/2023,7:36:12,1,3,Astoria,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,"R$ 2,50",6,junho,6,sábado,7
124577,6/10/2023,7:37:09,2,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,"R$ 7,50",6,junho,6,sábado,7
124578,6/10/2023,7:37:09,1,8,Hell's Kitchen,63,"0,8",Flavours,Regular syrup,Carmel syrup,"R$ 0,80",6,junho,6,sábado,7
124579,6/10/2023,7:37:30,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,"R$ 6,00",6,junho,6,sábado,7
124580,6/10/2023,7:37:53,1,5,Lower Manhattan,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,"R$ 2,50",6,junho,6,sábado,7
124581,6/10/2023,7:38:09,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,"R$ 3,00",6,junho,6,sábado,7
124582,6/10/2023,7:39:02,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,"R$ 6,00",6,junho,6,sábado,7
124583,6/10/2023,7:39:19,1,8,Hell's Kitchen,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,"R$ 2,55",6,junho,6,sábado,7
124584,6/10/2023,7:39:19,1,8,Hell's Kitchen,78,"4,5",Bakery,Scone,Scottish Cream Scone ,"R$ 4,50",6,junho,6,sábado,7
124585,6/10/2023,7:39:27,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,"R$ 2,00",6,junho,6,sábado,7
124586,6/10/2023,7:39:52,1,5,Lower Manhattan,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,"R$ 2,55",6,junho,6,sábado,7
124587,6/10/2023,7:40:20,2,8,Hell's Kitchen,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,"R$ 4,40",6,junho,6,sábado,7
124588,6/10/2023,7:40:20,1,8,Hell's Kitchen,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,"R$ 3,50",6,junho,6,sábado,7
124589,6/10/2023,7:40:46,1,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,"R$ 4,50",6,junho,6,sábado,7
124590,6/10/2023,7:41:04,1,3,Astoria,39,"4,25",Coffee,Barista Espresso,Latte Rg,"R$ 4,25",6,junho,6,sábado,7
124591,6/10/2023,7:41:04,1,3,Astoria,63,"0,8",Flavours,Regular syrup,Carmel syrup,"R$ 0,80",6,junho,6,sábado,7
124592,6/10/2023,7:42:42,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,"R$ 6,00",6,junho,6,sábado,7
124593,6/10/2023,7:43:38,1,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,"R$ 2,20",6,junho,6,sábado,7
124594,6/10/2023,7:43:41,1,5,Lower Manhattan,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,"R$ 2,50",6,junho,6,sábado,7
124595,6/10/2023,7:43:41,1,5,Lower Manhattan,20,"7,6",Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,"R$ 7,60",6,junho,6,sábado,7
124596,6/10/2023,7:45:07,1,5,Lower Manhattan,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,"R$ 2,50",6,junho,6,sábado,7
124597,6/10/2023,7:45:21,1,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,"R$ 4,50",6,junho,6,sábado,7
124598,6/10/2023,7:46:05,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,"R$ 3,00",6,junho,6,sábado,7
124599,6/10/2023,7:46:05,2,3,Astoria,63,"0,8",Flavours,Regular syrup,Carmel syrup,"R$ 1,60",6,junho,6,sábado,7
124600,6/10/2023,7:46:43,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,"R$ 6,00",6,junho,6,sábado,7
124601,6/10/2023,7:47:18,2,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,"R$ 5,00",6,junho,6,sábado,7
124602,6/10/2023,7:47:18,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,"R$ 3,75",6,junho,6,sábado,7
124603,6/10/2023,7:47:29,1,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,"R$ 3,10",6,junho,6,sábado,7
124604,6/10/2023,7:47:42,2,8,Hell's Kitchen,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,"R$ 7,00",6,junho,6,sábado,7
124605,6/10/2023,7:48:06,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,"R$ 8,00",6,junho,6,sábado,7
124606,6/10/2023,7:48:45,1,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,"R$ 2,50",6,junho,6,sábado,7
124607,6/10/2023,7:50:16,1,3,Astoria,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,"R$ 3,75",6,junho,6,sábado,7
124608,6/10/2023,7:50:34,2,8,Hell's Kitchen,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,"R$ 7,00",6,junho,6,sábado,7
124609,6/10/2023,7:52:26,2,5,Lower Manhattan,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,"R$ 5,00",6,junho,6,sábado,7
124610,6/10/2023,7:52:38,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,"R$ 3,00",6,junho,6,sábado,7
124611,6/10/2023,7:52:49,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,"R$ 3,00",6,junho,6,sábado,7
124612,6/10/2023,7:52:49,1,5,Lower Manhattan,75,"3,5",Bakery,Pastry,Croissant,"R$ 3,50",6,junho,6,sábado,7
124613,6/10/2023,7:53:15,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,"R$ 3,00",6,junho,6,sábado,7
124614,6/10/2023,7:54:14,1,5,Lower Manhattan,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,"R$ 2,50",6,junho,6,sábado,7
124615,6/10/2023,7:54:14,1,5,Lower Manhattan,72,"3,25",Bakery,Scone,Ginger Scone,"R$ 3,25",6,junho,6,sábado,7
124616,6/10/2023,7:54:14,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,"R$ 4,00",6,junho,6,sábado,7
124617,6/10/2023,7:54:51,2,3,Astoria,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,"R$ 5,00",6,junho,6,sábado,7
124618,6/10/2023,7:55:00,2,8,Hell's Kitchen,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,"R$ 5,00",6,junho,6,sábado,7
124619,6/10/2023,7:55:01,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,"R$ 3,00",6,junho,6,sábado,7
124620,6/10/2023,7:55:01,1,5,Lower Manhattan,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,"R$ 3,50",6,junho,6,sábado,7
124621,6/10/2023,7:55:01,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,"R$ 3,00",6,junho,6,sábado,7
124622,6/10/2023,7:55:26,1,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,"R$ 2,20",6,junho,6,sábado,7
124623,6/10/2023,7:55:31,1,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,"R$ 2,50",6,junho,6,sábado,7
124624,6/10/2023,7:56:33,2,5,Lower Manhattan,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,"R$ 7,00",6,junho,6,sábado,7
124625,6/10/2023,7:56:34,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,"R$ 3,00",6,junho,6,sábado,7
124626,6/10/2023,7:56:44,2,5,Lower Manhattan,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,"R$ 5,00",6,junho,6,sábado,7
124627,6/10/2023,7:56:44,1,5,Lower Manhattan,75,"3,5",Bakery,Pastry,Croissant,"R$ 3,50",6,junho,6,sábado,7
124628,6/10/2023,7:57:14,2,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,"R$ 7,50",6,junho,6,sábado,7
124629,6/10/2023,7:57:50,2,5,Lower Manhattan,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,"R$ 5,00",6,junho,6,sábado,7
124630,6/10/2023,7:58:23,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,"R$ 6,00",6,junho,6,sábado,7
124631,6/10/2023,7:58:32,1,5,Lower Manhattan,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,"R$ 2,20",6,junho,6,sábado,7
124632,6/10/2023,7:59:18,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,"R$ 3,00",6,junho,6,sábado,8
124633,6/10/2023,8:00:10,1,5,Lower Manhattan,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,"R$ 3,75",6,junho,6,sábado,8
124634,6/10/2023,8:00:10,1,5,Lower Manhattan,73,"3,75",Bakery,Pastry,Almond Croissant,"R$ 3,75",6,junho,6,sábado,8
124635,6/10/2023,8:00:46,1,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,"R$ 3,75",6,junho,6,sábado,8
124636,6/10/2023,8:01:10,1,3,Astoria,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,"R$ 2,20",6,junho,6,sábado,8
124637,6/10/2023,8:01:55,1,8,Hell's Kitchen,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,"R$ 2,20",6,junho,6,sábado,8
124638,6/10/2023,8:02:06,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,"R$ 8,00",6,junho,6,sábado,8
124639,6/10/2023,8:02:23,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,"R$ 6,00",6,junho,6,sábado,8
124640,6/10/2023,8:04:38,1,8,Hell's Kitchen,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,"R$ 2,45",6,junho,6,sábado,8
124641,6/10/2023,8:05:10,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,"R$ 8,00",6,junho,6,sábado,8
124642,6/10/2023,8:06:09,2,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,"R$ 5,00",6,junho,6,sábado,8
124643,6/10/2023,8:06:30,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,"R$ 3,00",6,junho,6,sábado,8
124644,6/10/2023,8:08:06,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,"R$ 8,00",6,junho,6,sábado,8
124645,6/10/2023,8:09:11,1,8,Hell's Kitchen,40,"3,75",Coffee,Barista Espresso,Cappuccino,"R$ 3,75",6,junho,6,sábado,8
124646,6/10/2023,8:09:11,2,8,Hell's Kitchen,84,"0,8",Flavours,Regular syrup,Chocolate syrup,"R$ 1,60",6,junho,6,sábado,8
124647,6/10/2023,8:09:40,1,5,Lower Manhattan,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,"R$ 2,50",6,junho,6,sábado,8
124648,6/10/2023,8:10:03,2,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,"R$ 6,20",6,junho,6,sábado,8
124649,6/10/2023,8:10:03,1,3,Astoria,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,"R$ 3,25",6,junho,6,sábado,8
124650,6/10/2023,8:10:27,1,5,Lower Manhattan,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,"R$ 3,75",6,junho,6,sábado,8
124651,6/10/2023,8:11:45,2,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,"R$ 4,40",6,junho,6,sábado,8
124652,6/10/2023,8:11:45,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,"R$ 3,00",6,junho,6,sábado,8
124653,6/10/2023,8:13:10,2,5,Lower Manhattan,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,"R$ 7,50",6,junho,6,sábado,8
124654,6/10/2023,8:13:10,1,5,Lower Manhattan,74,"3,5",Bakery,Biscotti,Ginger Biscotti,"R$ 3,50",6,junho,6,sábado,8
124655,6/10/2023,8:13:39,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,"R$ 4,00",6,junho,6,sábado,8
124656,6/10/2023,8:14:21,2,3,Astoria,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,"R$ 5,00",6,junho,6,sábado,8
124657,6/10/2023,8:16:12,1,3,Astoria,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,"R$ 2,50",6,junho,6,sábado,8
124658,6/10/2023,8:16:56,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,"R$ 3,75",6,junho,6,sábado,8
124659,6/10/2023,8:18:07,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,"R$ 3,00",6,junho,6,sábado,8
124660,6/10/2023,8:19:26,1,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,"R$ 2,50",6,junho,6,sábado,8
124661,6/10/2023,8:19:40,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,"R$ 3,00",6,junho,6,sábado,8
124662,6/10/2023,8:20:52,1,5,Lower Manhattan,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,"R$ 4,50",6,junho,6,sábado,8
124663,6/10/2023,8:20:52,1,5,Lower Manhattan,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,"R$ 3,50",6,junho,6,sábado,8
124664,6/10/2023,8:20:56,2,5,Lower Manhattan,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,"R$ 5,00",6,junho,6,sábado,8
124665,6/10/2023,8:20:56,1,5,Lower Manhattan,8,45,Coffee beans,Premium Beans,Civet Cat,"R$ 45,00",6,junho,6,sábado,8
124666,6/10/2023,8:21:07,1,8,Hell's Kitchen,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,"R$ 2,45",6,junho,6,sábado,8
124667,6/10/2023,8:21:07,1,8,Hell's Kitchen,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,"R$ 3,50",6,junho,6,sábado,8
124668,6/10/2023,8:22:17,2,5,Lower Manhattan,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,"R$ 5,10",6,junho,6,sábado,8
